OrderId,UserId,OrderValue,PaymentType,District,OrderSource,OrderType,DeliveryCharge,OrderPlacedDay,OrderConfirmDayOverPhone,IsCartOrder,OrderFromPromotionalEvent,isRTO
2533028,940692,167,MPD                 ,Rangpur,android,normal,0,6/9/2019 22:11,6/9/2019 16:16,Yes,No,No
2533027,940692,139,MPD                 ,Rangpur,android,normal,0,6/9/2019 22:11,6/9/2019 16:16,Yes,No,No
2533026,940692,122,MPD                 ,Rangpur,android,normal,0,6/9/2019 22:11,6/9/2019 16:16,Yes,No,No
2533024,940692,799,MPD                 ,Rangpur,android,normal,55,6/9/2019 22:11,6/9/2019 16:16,Yes,No,No
2533022,926277,499,MPD                 ,Pabna,android,normal,55,6/9/2019 22:09,6/9/2019 16:17,No,No,No
2533021,942804,406,MPD                 ,Noakhali,android,normal,0,6/9/2019 22:09,6/9/2019 16:14,Yes,No,No
2533020,942804,600,MPD                 ,Noakhali,android,normal,0,6/9/2019 22:09,6/17/2019 8:01,Yes,No,No
2533015,717600,405,MPD                 ,Lakshmipur,android,normal,55,6/9/2019 22:06,6/10/2019 8:49,No,No,No
2533014,508332,199,MPD                 ,Bagerhat,android,express,75,6/9/2019 22:06,6/9/2019 16:20,Yes,No,No
2533012,626879,491,MPD                 ,Gazipur,android,normal,55,6/9/2019 22:02,6/15/2019 7:01,No,No,No
2533011,953683,249,MPD                 ,Naogaon,android,normal,55,6/9/2019 22:01,6/9/2019 16:06,No,No,No
2533007,919204,399,MPD                 ,Chittagong (Outside City),android,normal,55,6/9/2019 21:59,6/9/2019 16:04,No,Yes,No
2533005,951796,359,MPD                 ,Mymensingh,android,normal,55,6/9/2019 21:58,6/9/2019 16:04,No,No,No
2532998,390132,400,MPS                 ,Dhaka,android,,10,6/9/2019 15:55,6/9/2019 16:21,Yes,Yes,No
2532997,390132,0,MPS                 ,Dhaka,android,,0,6/9/2019 15:55,6/9/2019 16:21,Yes,Yes,No
2532995,542517,120,ADC                 ,Rajshahi City,android,normal,25,6/9/2019 21:52,6/9/2019 16:10,No,No,No
2532983,793964,150,MPD                 ,Dinajpur,android,normal,0,6/9/2019 21:46,6/9/2019 15:50,Yes,Yes,No
2532982,793964,185,MPD                 ,Dinajpur,android,normal,55,6/9/2019 21:46,6/9/2019 15:50,Yes,Yes,No
2532981,953676,454,MPD                 ,Dhaka,mobile-site,normal,35,6/9/2019 21:46,6/9/2019 16:13,No,No,No
2532977,953287,428,MPD                 ,Comilla,android,normal,55,6/9/2019 21:43,6/9/2019 16:13,No,No,No
2532976,908785,1539,MPD                 ,Dhaka,android,normal,25,6/9/2019 21:42,6/9/2019 15:55,No,No,Yes
2532972,937290,407,MPS                 ,Moulvibazar,android,express,35,6/9/2019 21:37,6/9/2019 16:04,No,Yes,No
2532967,953152,850,MPD                 ,Dhaka (Outside City),android,normal,55,6/9/2019 21:32,6/9/2019 16:11,No,No,No
2532966,482838,0,MPD                 ,Feni,android,normal,0,6/9/2019 21:32,6/9/2019 15:43,Yes,Yes,No
2532965,482838,249,MPD                 ,Feni,android,normal,55,6/9/2019 21:32,6/9/2019 15:43,Yes,Yes,No
2532958,953662,430,MPD                 ,Dhaka,android,normal,25,6/9/2019 21:24,6/9/2019 16:00,No,No,No
2532955,567953,229,MPD                 ,Narayanganj,android,normal,55,6/9/2019 21:19,6/9/2019 15:34,No,No,No
2532954,943027,365,MPD                 ,Dinajpur,android,normal,55,6/9/2019 21:18,6/9/2019 15:32,No,No,No
2532949,953607,216,MPS                 ,Chapai-Nawabganj,desktop,normal,45,6/9/2019 21:14,6/9/2019 15:22,No,No,No
2532948,918732,461,MPD                 ,Mymensingh,android,normal,55,6/9/2019 21:14,6/9/2019 15:37,No,Yes,No
2532946,953635,159,MPD                 ,Bagerhat,android,normal,55,6/9/2019 21:12,6/9/2019 15:15,No,Yes,No
2532945,812972,140,MPD                 ,Kurigram,android,normal,0,6/9/2019 21:11,6/9/2019 15:20,Yes,Yes,No
2532944,812972,186,MPD                 ,Kurigram,android,normal,0,6/9/2019 21:11,6/9/2019 15:20,Yes,Yes,No
2532943,812972,219,MPD                 ,Kurigram,android,normal,55,6/9/2019 21:11,6/9/2019 15:20,Yes,Yes,No
2532942,206910,509,MPD                 ,Jessore,android,normal,55,6/9/2019 21:10,6/9/2019 15:37,No,Yes,No
2532940,953657,499,MPD                 ,Dinajpur,android,normal,55,6/9/2019 21:09,6/15/2019 7:01,No,No,No
2532934,838143,495,MPD                 ,Dhaka,android,normal,25,6/9/2019 21:02,6/9/2019 15:25,No,No,No
2532932,424165,1399,MPD                 ,Dhaka,android,normal,25,6/9/2019 21:01,6/9/2019 15:33,No,No,Yes
2532926,953618,442,MPD                 ,khulna City,android,normal,55,6/9/2019 20:59,6/9/2019 15:30,Yes,No,No
2532912,924864,329,MPD                 ,Jessore,mobile-site,express,75,6/9/2019 20:54,6/9/2019 15:03,No,Yes,No
2532901,945445,781,MPD                 ,Barisal,android,normal,55,6/9/2019 20:47,6/9/2019 15:12,No,No,No
2532900,953430,949,MPD                 ,Chuadanga,android,normal,55,6/9/2019 20:47,6/9/2019 15:15,No,No,No
2532899,706499,219,MPS                 ,Chuadanga,android,express,35,6/9/2019 20:46,6/9/2019 15:04,No,Yes,No
2532896,782333,491,MPD                 ,Tangail,android,express,75,6/9/2019 20:37,6/9/2019 15:10,No,No,No
2532892,885509,110,MPD                 ,Dhaka,mobile-site,normal,35,6/9/2019 20:35,6/9/2019 15:09,No,Yes,No
2532889,749662,202,MPD                 ,Sylhet City,android,normal,55,6/9/2019 20:34,6/9/2019 15:06,Yes,Yes,No
2532885,294988,215,MPD                 ,Dhaka,android,normal,25,6/9/2019 20:32,6/9/2019 15:03,Yes,Yes,Yes
2532882,812280,212,MPD                 ,Dinajpur,-1,,55,6/9/2019 20:28,6/9/2019 14:59,No,No,No
2532881,946021,365,MPD                 ,Dhaka (Outside City),android,normal,55,6/9/2019 20:28,6/9/2019 15:05,No,No,No
2532880,953639,620,MPD                 ,Dhaka (Outside City),mobile-site,normal,65,6/9/2019 20:24,6/9/2019 14:55,No,No,Yes
2532879,134657,361,MPS                 ,Dhaka (Outside City),android,normal,25,6/9/2019 20:24,6/9/2019 14:40,No,No,No
2532876,953635,320,MPD                 ,Bagerhat,android,normal,55,6/9/2019 20:20,6/9/2019 14:26,No,Yes,No
2532875,792203,120,MPD                 ,Sunamganj,android,normal,55,6/9/2019 20:20,6/9/2019 14:55,No,Yes,No
2532874,953180,0,MPD                 ,Chandpur,android,normal,0,6/9/2019 20:19,6/9/2019 14:43,Yes,Yes,No
2532867,792203,158,MPD                 ,Sunamganj,android,normal,95,6/9/2019 20:14,6/9/2019 14:55,No,No,No
2532866,937685,185,MPD                 ,Dhaka,android,normal,25,6/9/2019 20:10,6/9/2019 14:22,No,Yes,No
2532864,948421,420,MPD                 ,Noakhali,android,normal,55,6/9/2019 20:10,6/9/2019 14:44,No,Yes,No
2532857,892495,481,MPD                 ,Gazipur,android,normal,55,6/9/2019 20:02,6/9/2019 14:19,No,No,No
2532856,619062,416,MPD                 ,Chittagong (Outside City),android,normal,55,6/9/2019 20:01,6/9/2019 14:21,No,Yes,No
2532854,953632,187,MPD                 ,Dhaka,android,normal,25,6/9/2019 20:01,6/9/2019 14:35,No,No,No
2532853,886949,128,MPD                 ,Bandarban,android,normal,55,6/9/2019 20:00,6/9/2019 14:23,No,No,No
2532851,677026,215,MPD                 ,Dhaka,android,normal,25,6/9/2019 19:59,6/9/2019 14:17,No,Yes,No
2532849,952664,315,MPD                 ,khulna (Outside City),android,normal,55,6/9/2019 19:57,6/9/2019 14:17,No,No,No
2532841,774352,499,MPD                 ,Comilla,android,express,75,6/9/2019 19:45,6/9/2019 14:07,No,No,No
2532839,345898,194,MPD                 ,Dhaka (Outside City),android,normal,55,6/9/2019 19:43,6/9/2019 13:57,No,No,No
2532837,944268,540,MPD                 ,Gazipur,android,normal,55,6/9/2019 19:41,6/9/2019 13:59,No,No,No
2532832,953576,649,MPD                 ,Dhaka,android,normal,25,6/9/2019 19:34,6/9/2019 13:51,No,No,No
2532829,941835,410,MPD                 ,Faridpur,android,normal,55,6/9/2019 19:33,6/9/2019 13:49,No,Yes,No
2532826,953537,409,MPD                 ,Dhaka,android,normal,25,6/9/2019 19:31,6/9/2019 14:01,No,No,No
2532825,118992,654,MPD                 ,Thakurgaon,android,normal,55,6/9/2019 19:31,6/9/2019 13:46,No,No,No
2532824,953623,112,MPD                 ,Dhaka,android,normal,25,6/9/2019 19:30,6/9/2019 14:24,No,No,Yes
2532820,945131,268,MPD                 ,Dhaka,android,normal,0,6/9/2019 19:28,6/9/2019 13:30,Yes,Yes,No
2532819,945131,224,MPD                 ,Dhaka,android,normal,25,6/9/2019 19:28,6/9/2019 13:30,Yes,Yes,No
2532817,953620,334,MPD                 ,Rajshahi (Outside City),android,normal,55,6/9/2019 19:26,6/9/2019 13:40,No,No,No
2532814,911068,409,MPD                 ,Satkhira,android,normal,55,6/9/2019 19:19,6/9/2019 13:30,No,No,No
2532810,909512,300,ADC                 ,Sylhet City,android,express,35,6/9/2019 19:16,6/9/2019 13:42,No,No,No
2532805,683591,275,MPD                 ,Dhaka,android,normal,25,6/9/2019 19:13,6/9/2019 13:27,No,No,No
2532795,796769,461,MPD                 ,Kushtia,android,normal,55,6/9/2019 19:08,6/9/2019 13:38,No,Yes,Yes
2532791,953611,201,MPD                 ,Netrokona,android,normal,55,6/9/2019 19:03,6/9/2019 13:25,No,Yes,No
2532787,935414,382,MPD                 ,Dhaka,android,normal,25,6/9/2019 18:57,6/9/2019 13:08,No,No,Yes
2532784,953591,638,MPD                 ,Dhaka,desktop,normal,35,6/9/2019 18:53,6/9/2019 13:10,No,No,No
2532780,953601,300,MPD                 ,Dhaka,mobile-site,normal,35,6/9/2019 18:51,6/9/2019 13:11,No,No,Yes
2532776,381464,190,MPS                 ,Habiganj,android,normal,0,6/9/2019 18:44,6/9/2019 12:54,Yes,Yes,No
2532775,381464,195,MPS                 ,Habiganj,android,normal,25,6/9/2019 18:44,6/9/2019 12:54,Yes,Yes,No
2532772,111013,195,MPD                 ,Dhaka,mobile-site,normal,35,6/9/2019 18:40,6/9/2019 12:49,No,Yes,No
2532767,953591,490,MPD                 ,Dhaka,desktop,normal,35,6/9/2019 18:32,6/9/2019 12:42,No,No,No
2532766,953597,250,MPD                 ,Chuadanga,android,normal,55,6/9/2019 18:32,6/9/2019 12:39,No,Yes,Yes
2532765,336518,490,MPD                 ,Kurigram,android,,55,6/9/2019 18:31,6/9/2019 12:34,Yes,No,No
2532764,882040,319,MPD                 ,Rajbari,android,normal,55,6/9/2019 18:31,6/9/2019 13:02,No,Yes,No
2532761,935013,220,MPD                 ,Dhaka,android,normal,25,6/9/2019 18:31,6/9/2019 12:50,No,Yes,Yes
2532760,952744,1000,MPD                 ,Dhaka,android,normal,25,6/9/2019 18:28,6/9/2019 12:39,No,No,No
2532759,529912,176,ADC                 ,Manikganj,android,normal,25,6/9/2019 18:28,6/9/2019 12:56,No,No,No
2532758,943628,230,MPD                 ,Mymensingh,android,normal,55,6/9/2019 18:28,6/9/2019 12:44,No,Yes,No
2532749,506238,400,MPD                 ,Dhaka,desktop,normal,35,6/9/2019 18:14,6/9/2019 12:33,Yes,No,Yes
2532738,552529,486,MPD                 ,Nilphamari,-1,,55,6/9/2019 18:03,6/9/2019 12:18,No,No,No
2532737,950292,99,MPD                 ,Rajshahi City,android,express,75,6/9/2019 18:02,6/9/2019 12:38,No,Yes,No
2532733,950292,288,MPD                 ,Rajshahi City,android,express,75,6/9/2019 18:01,6/9/2019 12:38,No,No,No
2532732,950292,342,MPD                 ,Rajshahi City,android,express,95,6/9/2019 18:00,6/9/2019 12:38,No,No,No
2532728,919579,319,MPD                 ,Kurigram,android,normal,55,6/9/2019 18:00,6/9/2019 12:04,Yes,No,Yes
2532725,506238,350,MPD                 ,Dhaka,desktop,normal,35,6/9/2019 17:58,6/9/2019 12:33,No,No,Yes
2532724,953573,0,MPD                 ,Dhaka,android,normal,0,6/9/2019 17:58,6/9/2019 12:13,Yes,Yes,No
2532723,953573,200,MPD                 ,Dhaka,android,normal,25,6/9/2019 17:58,6/9/2019 12:13,Yes,Yes,No
2532721,896435,178,MPD                 ,Bogra,android,normal,55,6/9/2019 17:56,6/9/2019 12:37,No,No,No
2532720,953577,521,MPD                 ,Dhaka,android,normal,25,6/9/2019 17:49,6/9/2019 11:52,No,No,No
2532719,947004,0,MPD                 ,Chapai-Nawabganj,android,normal,0,6/9/2019 17:43,6/9/2019 12:16,Yes,Yes,No
2532718,947004,200,MPD                 ,Chapai-Nawabganj,android,normal,55,6/9/2019 17:43,6/9/2019 12:16,Yes,Yes,No
2532716,471256,750,MPD                 ,Cox's-Bazar,android,normal,0,6/9/2019 17:41,6/9/2019 12:16,Yes,No,No
2532713,471256,340,MPD                 ,Cox's-Bazar,android,normal,55,6/9/2019 17:40,6/9/2019 12:16,Yes,Yes,No
2532711,950292,182,MPD                 ,Rajshahi City,android,express,75,6/9/2019 17:39,6/9/2019 11:41,No,Yes,No
2532710,947004,0,MPD                 ,Chapai-Nawabganj,android,normal,0,6/9/2019 17:37,6/9/2019 12:16,Yes,Yes,No
2532709,947004,200,MPD                 ,Chapai-Nawabganj,android,normal,55,6/9/2019 17:37,6/9/2019 12:16,Yes,Yes,No
2532708,807767,181,MPD                 ,Dhaka,android,normal,25,6/9/2019 17:37,6/9/2019 12:32,No,No,Yes
2532707,747565,115,MPD                 ,Dhaka,android,normal,0,6/9/2019 17:37,6/9/2019 11:43,Yes,No,Yes
2532703,618375,219,MPD                 ,Chapai-Nawabganj,android,normal,55,6/9/2019 17:36,6/9/2019 11:45,No,Yes,No
2532702,953574,499,MPD                 ,Gazipur,android,normal,0,6/9/2019 17:35,6/9/2019 11:38,Yes,No,No
2532701,618375,250,MPD                 ,Chapai-Nawabganj,android,normal,55,6/9/2019 17:35,6/9/2019 11:45,No,Yes,No
2532700,950292,182,MPD                 ,Rajshahi City,android,express,75,6/9/2019 17:35,6/9/2019 11:41,No,Yes,No
2532697,822454,186,MPD                 ,Pabna,android,normal,0,6/9/2019 17:34,6/9/2019 11:47,Yes,Yes,No
2532696,822454,372,MPD                 ,Pabna,android,normal,55,6/9/2019 17:34,6/9/2019 11:47,Yes,Yes,No
2532692,807767,162,MPD                 ,Dhaka,android,normal,25,6/9/2019 17:33,6/9/2019 12:32,No,No,No
2532684,637585,170,ADC                 ,Mymensingh,android,normal,25,6/9/2019 17:27,6/14/2019 5:06,No,No,No
2532679,441333,185,MPD                 ,Dhaka,desktop,normal,35,6/9/2019 17:23,6/9/2019 12:27,No,No,Yes
2532675,783103,482,MPD                 ,Dinajpur,android,express,75,6/9/2019 17:22,6/9/2019 12:07,No,No,No
2532666,854428,159,MPD                 ,Dhaka,android,normal,25,6/9/2019 17:18,6/9/2019 11:40,No,No,No
2532665,390227,399,MPD                 ,Chittagong City,android,normal,55,6/9/2019 17:18,6/9/2019 12:18,No,Yes,No
2532662,183865,849,MPS                 ,Cox's-Bazar,android,normal,25,6/9/2019 17:15,6/9/2019 11:56,No,No,No
2532660,252183,453,MPD                 ,Dhaka,android,normal,25,6/9/2019 17:14,6/15/2019 7:01,No,No,No
2532659,949974,550,MPD                 ,Gazipur,android,normal,55,6/9/2019 17:14,6/9/2019 12:13,No,No,Yes
2532656,488697,170,OPS                 ,Dhaka,android,normal,25,6/9/2019 17:10,6/9/2019 12:10,No,Yes,No
2532652,928230,200,MPD                 ,Jessore,android,normal,25,6/9/2019 17:07,6/9/2019 12:41,No,No,No
2532650,810060,319,MPD                 ,Jamalpur,android,normal,0,6/9/2019 17:06,6/9/2019 11:10,Yes,No,No
2532649,810060,275,MPD                 ,Jamalpur,android,normal,0,6/9/2019 17:06,6/11/2019 6:42,Yes,No,No
2532648,810060,221,MPD                 ,Jamalpur,android,normal,55,6/9/2019 17:06,6/9/2019 11:10,Yes,No,No
2532646,783103,200,MPS                 ,Dinajpur,android,express,35,6/9/2019 17:05,6/9/2019 12:06,No,No,No
2532645,935188,0,MPD                 ,Bagerhat,android,normal,0,6/9/2019 17:04,6/9/2019 11:11,Yes,Yes,No
2532644,935188,210,MPD                 ,Bagerhat,android,normal,55,6/9/2019 17:04,6/9/2019 11:11,Yes,Yes,No
2532633,626590,396,MPD                 ,Narayanganj,android,express,0,6/9/2019 16:48,6/9/2019 11:03,Yes,No,No
2532632,713961,390,MPD                 ,Pabna,android,normal,55,6/9/2019 16:48,6/9/2019 10:55,No,Yes,No
2532628,953547,455,MPD                 ,Shariatpur,mobile-site,express,0,6/9/2019 16:43,6/9/2019 10:58,Yes,No,No
2532627,953547,170,MPD                 ,Shariatpur,mobile-site,express,75,6/9/2019 16:43,6/9/2019 10:58,Yes,No,No
2532625,935602,478,MPD                 ,Dhaka,android,normal,25,6/9/2019 16:42,6/9/2019 10:57,No,No,Yes
2532624,947369,890,MPD                 ,Thakurgaon,android,normal,55,6/9/2019 16:41,6/9/2019 10:53,No,No,Yes
2532623,250522,219,MPD                 ,Habiganj,desktop,normal,65,6/9/2019 16:41,6/9/2019 10:58,Yes,No,No
2532622,609444,152,MPD                 ,Thakurgaon,android,normal,55,6/9/2019 16:37,6/9/2019 10:42,No,No,Yes
2532621,953514,319,MPD                 ,Tangail,android,normal,0,6/9/2019 16:37,6/9/2019 11:18,Yes,Yes,No
2532620,953514,311,MPD                 ,Tangail,android,normal,0,6/9/2019 16:37,6/10/2019 11:56,Yes,No,No
2532619,953514,250,MPD                 ,Tangail,android,normal,0,6/9/2019 16:37,6/9/2019 11:18,Yes,No,No
2532618,953514,550,MPD                 ,Tangail,android,normal,0,6/9/2019 16:37,6/9/2019 11:18,Yes,No,No
2532617,953514,307,MPD                 ,Tangail,android,normal,0,6/9/2019 16:37,6/9/2019 11:18,Yes,No,No
2532616,953514,250,MPD                 ,Tangail,android,normal,0,6/9/2019 16:37,6/9/2019 11:18,Yes,No,No
2532615,953514,220,MPD                 ,Tangail,android,normal,0,6/9/2019 16:37,6/9/2019 11:18,Yes,Yes,No
2532613,953514,319,MPD                 ,Tangail,android,normal,0,6/9/2019 16:37,6/9/2019 11:18,Yes,Yes,No
2532612,953514,245,MPD                 ,Tangail,android,normal,0,6/9/2019 16:37,6/9/2019 11:18,Yes,No,No
2532611,953514,200,MPD                 ,Tangail,android,normal,25,6/9/2019 16:37,6/9/2019 11:18,Yes,Yes,No
2532610,420748,320,MPD                 ,Dhaka,android,normal,25,6/9/2019 16:36,6/9/2019 10:48,No,Yes,Yes
2532607,489429,143,MPD                 ,Dhaka,android,normal,25,6/9/2019 16:33,6/9/2019 11:07,No,Yes,No
2532606,890752,390,MPD                 ,Dinajpur,android,normal,55,6/9/2019 16:32,6/9/2019 10:58,No,No,No
2532605,953232,454,MPD                 ,Cox's-Bazar,android,normal,55,6/9/2019 16:32,6/9/2019 10:54,No,No,Yes
2532601,806643,450,MPD                 ,Dhaka,android,normal,25,6/9/2019 16:30,6/9/2019 10:49,No,No,Yes
2532598,489429,370,MPD                 ,Dhaka,android,normal,25,6/9/2019 16:28,6/9/2019 11:07,No,Yes,No
2532596,503788,450,ADC                 ,khulna (Outside City),android,normal,25,6/9/2019 16:24,6/9/2019 10:35,Yes,No,No
2532595,532056,788,MPD                 ,Sunamganj,android,express,0,6/9/2019 16:23,6/9/2019 10:43,Yes,No,No
2532594,952197,0,MPD                 ,Manikganj,android,normal,0,6/9/2019 16:22,6/9/2019 10:37,Yes,Yes,No
2532593,952197,200,MPD                 ,Manikganj,android,normal,55,6/9/2019 16:22,6/9/2019 10:37,Yes,Yes,No
2532591,944103,443,MPD                 ,Bhola,android,normal,55,6/9/2019 16:21,6/9/2019 10:45,No,No,No
2532565,953514,270,MPD                 ,Tangail,android,normal,25,6/9/2019 16:17,6/9/2019 11:18,No,No,No
2532560,712814,181,ADC                 ,Narayanganj,-1,,35,6/9/2019 16:15,6/9/2019 10:23,No,No,No
2532558,953542,101,MPD                 ,Narayanganj,android,normal,55,6/9/2019 16:14,6/9/2019 10:23,No,No,No
2532554,784816,350,MPD                 ,Pirojpur,android,normal,55,6/9/2019 16:09,6/9/2019 10:33,No,No,No
2532553,936582,250,MPD                 ,Moulvibazar,android,normal,0,6/9/2019 16:09,6/9/2019 10:29,Yes,No,No
2532551,645413,281,MPD                 ,Satkhira,android,normal,55,6/9/2019 16:07,6/9/2019 10:31,No,Yes,No
2532550,936582,284,MPD                 ,Moulvibazar,android,normal,55,6/9/2019 16:06,6/9/2019 10:29,Yes,No,No
2532546,949310,140,MPD                 ,Natore,android,normal,55,6/9/2019 16:03,6/9/2019 10:39,No,Yes,No
2532542,922347,599,MPD                 ,Kurigram,android,normal,55,6/9/2019 16:02,6/9/2019 10:30,No,No,Yes
2532541,792754,185,MPD                 ,khulna (Outside City),android,normal,55,6/9/2019 16:01,6/9/2019 10:43,No,Yes,No
2532538,792754,134,MPD                 ,khulna (Outside City),android,normal,55,6/9/2019 15:58,6/9/2019 10:43,No,Yes,No
2532535,936956,455,MPD                 ,Khagrachhari,mobile-site,express,75,6/9/2019 15:54,6/11/2019 4:59,No,No,No
2532531,953518,200,MPD                 ,Feni,android,normal,55,6/9/2019 15:50,6/9/2019 9:57,No,Yes,No
2532527,953524,250,MPD                 ,Dhaka,android,normal,25,6/9/2019 15:48,6/9/2019 9:50,No,Yes,Yes
2532526,813090,181,MPD                 ,Dhaka,android,normal,25,6/9/2019 15:48,6/9/2019 11:58,No,No,No
2532524,758911,340,MPD                 ,Dhaka,android,normal,25,6/9/2019 15:45,6/9/2019 9:46,No,Yes,Yes
2532520,696118,185,MPD                 ,Dhaka,android,normal,25,6/9/2019 15:44,6/9/2019 10:28,No,Yes,Yes
2532519,953265,159,MPD                 ,Dhaka,android,normal,25,6/9/2019 15:43,6/9/2019 9:59,No,No,No
2532518,953529,800,MPD                 ,Bogra,android,normal,55,6/9/2019 15:43,6/9/2019 11:57,No,No,No
2532517,888486,185,MPD                 ,Dhaka,android,normal,25,6/9/2019 15:43,6/9/2019 10:01,No,Yes,No
2532513,941835,482,MPD                 ,Faridpur,android,normal,55,6/9/2019 15:38,6/9/2019 10:47,No,No,No
2532511,714625,134,MPD                 ,Dhaka,desktop,normal,35,6/9/2019 15:37,6/9/2019 9:43,No,Yes,No
2532508,791810,0,MPD                 ,Dhaka,android,normal,0,6/9/2019 15:37,6/9/2019 9:40,Yes,Yes,Yes
2532507,791810,205,MPD                 ,Dhaka,android,normal,25,6/9/2019 15:37,6/9/2019 9:40,Yes,Yes,Yes
2532504,941835,491,MPD                 ,Faridpur,android,normal,55,6/9/2019 15:36,6/9/2019 10:47,No,No,No
2532503,839831,338,MPD                 ,Dinajpur,android,normal,55,6/9/2019 15:31,6/9/2019 10:42,No,No,No
2532502,798128,800,MPD                 ,Meherpur,android,normal,0,6/9/2019 15:29,6/9/2019 9:32,Yes,No,No
2532500,626590,435,MPD                 ,Narayanganj,android,express,75,6/9/2019 15:27,6/9/2019 11:03,Yes,No,No
2532493,953515,329,MPD                 ,Faridpur,android,normal,55,6/9/2019 15:25,6/9/2019 10:38,No,Yes,No
2532492,953132,499,MPD                 ,Pabna,android,normal,55,6/9/2019 15:22,6/9/2019 10:35,No,No,No
2532491,812536,319,MPD                 ,Dhaka,android,normal,25,6/9/2019 15:22,6/9/2019 9:26,No,Yes,Yes
2532488,906955,499,MPD                 ,Sylhet (Outside City),android,normal,55,6/9/2019 15:20,6/9/2019 10:25,No,No,No
2532480,953513,270,MPD                 ,Dhaka,android,normal,25,6/9/2019 15:10,6/9/2019 9:13,No,No,No
2532477,814396,335,MPD                 ,Shariatpur,android,normal,55,6/9/2019 15:07,6/9/2019 9:22,Yes,Yes,No
2532476,708589,219,MPD                 ,Comilla,android,normal,55,6/9/2019 15:06,6/9/2019 9:21,No,Yes,No
2532474,112614,329,MPD                 ,Rajshahi City,mobile-site,express,75,6/9/2019 15:03,6/9/2019 9:36,No,Yes,No
2532472,953327,428,MPD                 ,Comilla,android,normal,55,6/9/2019 15:01,6/9/2019 9:07,Yes,No,No
2532471,932963,1230,MPD                 ,Bogra,android,normal,55,6/9/2019 15:01,6/9/2019 10:03,Yes,No,No
2532470,953478,162,MPD                 ,Manikganj,android,normal,55,6/9/2019 15:00,6/9/2019 9:17,Yes,No,No
2532466,876897,319,MPD                 ,Shariatpur,android,normal,0,6/9/2019 14:57,6/9/2019 9:19,Yes,Yes,Yes
2532464,876897,320,MPD                 ,Shariatpur,android,normal,55,6/9/2019 14:55,6/9/2019 9:19,Yes,Yes,Yes
2532463,453030,999,MPD                 ,Gaibandha,android,normal,55,6/9/2019 14:54,6/9/2019 9:00,No,No,No
2532458,953505,899,MPD                 ,Dhaka,mobile-site,normal,35,6/9/2019 14:52,6/9/2019 9:08,No,No,No
2532457,953500,175,MPD                 ,Chapai-Nawabganj,android,normal,55,6/9/2019 14:51,6/10/2019 7:52,No,No,No
2532455,776124,1600,MPD                 ,Dhaka,mobile-site,normal,35,6/9/2019 14:49,6/11/2019 4:59,No,No,No
2532454,147756,140,ADC                 ,Rangpur,android,normal,25,6/9/2019 14:47,6/9/2019 9:32,No,No,No
2532452,494892,340,MPD                 ,Dhaka (Outside City),android,normal,55,6/9/2019 14:47,6/9/2019 9:16,No,Yes,No
2532447,953502,399,MPD                 ,Dhaka,android,normal,25,6/9/2019 14:41,6/9/2019 13:19,No,Yes,No
2532442,948013,139,MPD                 ,Dhaka,android,normal,50,6/9/2019 14:36,6/9/2019 16:42,No,No,No
2532440,485492,167,ADC                 ,Dhaka,-1,,0,6/9/2019 14:32,6/9/2019 8:40,No,No,No
2532436,375388,295,MPD                 ,Faridpur,android,normal,55,6/9/2019 14:29,6/9/2019 9:21,No,No,No
2532435,565622,511,MPD                 ,Dhaka,android,express,35,6/9/2019 14:29,6/9/2019 8:38,No,Yes,No
2532433,953496,199,MPD                 ,Dhaka,android,normal,25,6/9/2019 14:27,6/9/2019 8:37,No,No,No
2532427,522913,650,MPD                 ,Dhaka,android,normal,25,6/9/2019 14:19,6/9/2019 16:41,No,No,Yes
2532423,953492,175,MPD                 ,Chittagong City,android,normal,55,6/9/2019 14:19,6/9/2019 8:39,No,No,No
2532420,756157,294,MPD                 ,Dhaka,-1,,0,6/9/2019 14:18,6/9/2019 8:52,Yes,No,Yes
2532417,945445,699,MPD                 ,Barisal,android,normal,55,6/9/2019 14:16,6/9/2019 9:27,No,No,No
2532399,916442,364,MPD                 ,Chittagong City,android,,55,6/9/2019 14:01,6/9/2019 9:39,No,Yes,No
2532398,773624,1148,MPD                 ,Rangpur,android,normal,55,6/9/2019 14:01,6/9/2019 8:15,No,No,Yes
2532397,885017,990,MPD                 ,Feni,android,normal,55,6/9/2019 13:58,6/9/2019 8:17,No,No,No
2532395,560565,320,MPD                 ,Dhaka,android,normal,25,6/9/2019 13:58,6/9/2019 8:12,No,Yes,No
2532393,498648,549,MPD                 ,Dhaka,android,normal,25,6/9/2019 13:57,6/9/2019 8:10,Yes,No,No
2532390,654663,599,MPD                 ,Dhaka,android,normal,25,6/9/2019 13:52,6/9/2019 8:04,No,No,No
2532388,953483,599,MPD                 ,Jessore,android,normal,55,6/9/2019 13:49,6/9/2019 11:45,No,No,No
2532387,584988,249,ADC                 ,Jessore,android,normal,25,6/9/2019 13:49,6/9/2019 10:47,No,No,No
2532386,952387,120,MPD                 ,Netrokona,android,normal,55,6/9/2019 13:47,6/9/2019 8:01,No,Yes,No
2532385,806643,428,MPD                 ,Dhaka,android,normal,25,6/9/2019 13:47,6/9/2019 7:58,No,No,Yes
2532383,186002,0,MPD                 ,Bhola,android,normal,0,6/9/2019 13:45,6/9/2019 7:48,Yes,Yes,No
